LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    546       0    1   2.1261 -2.953428e+00 -4.079516e+00 -3.054825e+00  0 0 0 # DC
    848       0    1   2.1261 -2.977361e+00 -5.115265e+00 -3.374604e+00  0 0 0 # DC
    343       0    1   2.1261 -2.005369e+00 -4.627531e+00 -3.083242e+00  0 0 0 # DC
    710       0    1   2.1261 -1.346036e+00 -3.297922e+00 -3.642071e+00  0 0 0 # DC
    344       0    1   2.1261 -4.989718e-01 -3.689826e+00 -4.184203e+00  0 0 0 # DC
    383       0    1   2.1261 -2.108316e-01 -4.143997e+00 -3.172408e+00  0 0 0 # DC
    779       0    1   2.1261 -3.595167e-01 -4.423270e+00 -1.911614e+00  0 0 0 # DC
    866       0    1   2.1261 -1.148433e+00 -4.020608e+00 -2.558963e+00  0 0 0 # DC
     14       0    1   2.1261  1.561374e+00 -3.662234e+00 -3.891442e+00  0 0 0 # DC
     92       0    1   2.1261  1.829538e+00 -4.261272e+00 -2.966048e+00  0 0 0 # DC
    123       0    1   2.1261  3.254963e+00 -4.522892e+00 -3.583269e+00  0 0 0 # DC
    579       0    1   2.1261  5.128543e-01 -3.441365e+00 -3.710775e+00  0 0 0 # DC
    114       0    1   2.1261  3.656105e+00 -4.520742e+00 -2.478876e+00  0 0 0 # DC
    120       0    1   2.1261  4.284211e+00 -4.338588e+00 -3.314008e+00  0 0 0 # DC
    730       0    1   2.1261  3.832054e+00 -5.363912e+00 -3.220830e+00  0 0 0 # DC
    101       0    1   2.1261  4.616201e+00 -5.098921e+00 -2.504345e+00  0 0 0 # DC
    445       0    1   2.1261  4.971427e+00 -5.208782e+00 -3.560171e+00  0 0 0 # DC
    883       0    1   2.1261 -5.257382e+00 -3.999741e+00 -1.936720e+00  1 0 0 # DC
    133       0    1   2.1261 -4.634498e+00 -2.849938e+00 -3.178065e+00  0 0 0 # DC
     30       0    1   2.1261 -2.906117e+00 -3.521829e+00 -1.883335e+00  0 0 0 # DC
     77       0    1   2.1261 -1.944710e+00 -2.169985e+00 -2.598412e+00  0 0 0 # DC
    321       0    1   2.1261 -3.021482e+00 -3.011712e+00 -3.024564e+00  0 0 0 # DC
    338       0    1   2.1261 -3.861261e+00 -2.452337e+00 -2.505661e+00  0 0 0 # DC
    398       0    1   2.1261 -2.876616e+00 -1.936870e+00 -3.169790e+00  0 0 0 # DC
    408       0    1   2.1261 -3.769492e+00 -3.624921e+00 -2.468544e+00  0 0 0 # DC
     85       0    1   2.1261 -1.153944e+00 -2.916074e+00 -2.606406e+00  0 0 0 # DC
    247       0    1   2.1261 -2.152798e+00 -2.646476e+00 -3.541816e+00  0 0 0 # DC
     98       0    1   2.1261 -7.896329e-02 -3.431261e+00 -2.357989e+00  0 0 0 # DC
    244       0    1   2.1261  5.063714e-01 -2.618333e+00 -2.927825e+00  0 0 0 # DC
    694       0    1   2.1261 -3.842418e-01 -2.990908e+00 -3.339713e+00  0 0 0 # DC
    411       0    1   2.1261  1.285320e+00 -3.325469e+00 -2.863290e+00  0 0 0 # DC
    619       0    1   2.1261  2.322734e+00 -3.278059e+00 -3.175336e+00  0 0 0 # DC
    131       0    1   2.1261  4.422474e+00 -3.598302e+00 -2.535807e+00  0 0 0 # DC
    249       0    1   2.1261  4.030569e+00 -2.738571e+00 -3.111668e+00  0 0 0 # DC
    593       0    1   2.1261  3.415707e+00 -3.608627e+00 -3.007504e+00  0 0 0 # DC
    887       0    1   2.1261  3.009466e+00 -2.562927e+00 -2.704475e+00  0 0 0 # DC
    444       0    1   2.1261 -4.706393e+00 -3.904399e+00 -2.913495e+00  1 0 0 # DC
    612       0    1   2.1261  5.464400e+00 -3.249881e+00 -2.667049e+00  0 0 0 # DC
    627       0    1   2.1261  4.927240e+00 -1.483720e+00 -2.467409e+00  0 0 0 # DC
    765       0    1   2.1261 -5.480644e+00 -2.867094e+00 -1.571831e+00  1 0 0 # DC
    109       0    1   2.1261 -5.149166e+00 -2.177808e+00 -2.450229e+00  0 0 0 # DC
    589       0    1   2.1261 -3.987602e+00 -7.777345e-01 -2.987027e+00  0 0 0 # DC
    601       0    1   2.1261 -4.405494e+00 -1.724305e+00 -3.115760e+00  0 0 0 # DC
    631       0    1   2.1261 -5.464784e+00 -1.451847e+00 -3.407948e+00  0 0 0 # DC
    736       0    1   2.1261 -4.599742e+00 -2.222024e+00 -1.378351e+00  0 0 0 # DC
    224       0    1   2.1261 -1.970216e+00 -4.288228e-01 -3.644185e+00  0 0 0 # DC
    113       0    1   2.1261 -2.142864e+00 -1.116930e+00 -2.460155e+00  0 0 0 # DC
